record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,key_scope,parcel_display,needs_manual_review
annex_05_nairobi_city_council_0411,LR. 209/14209 Muratina Rd off Gen. Waruinge Street,209/14209,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Residential; current use Business cum residential),Children's Home,,Nairobi,,Revoke,1,93,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/14209,0
annex_05_nairobi_city_council_0412,LR. 209/1530,209/1530,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Dog Pound - City Park; current use City Council of Nairobi),,,Nairobi,0.227 Ha,Revoke,1,93,annex_05_nairobi_city_council.csv,,global,209/1530,0
annex_05_nairobi_city_council_0413,LR. 209/1531,209/1531,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Dog Pound - City Park; current use City Council of Nairobi),,,Nairobi,0.250ha,Revoke,1,93,annex_05_nairobi_city_council.csv,,global,209/1531,0
annex_05_nairobi_city_council_0414,LR. 209/1532,209/1532,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Dog Pound - City Park; current use City Council of Nairobi),,,Nairobi,0.273 Ha,Revoke,1,93,annex_05_nairobi_city_council.csv,,global,209/1532,0
annex_05_nairobi_city_council_0415,LR. 209/229/11 Ukwala Rd Nairobi,209/229/11,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Foot Path; current use Business cum residential),,,Nairobi,,Revoke,1,93,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/229/11,0
annex_05_nairobi_city_council_0416,LR. 209/3250 South B Zanzibar Road,209/3250,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Access Road; current use Residential),,,Nairobi,,Revoke,1,93,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/3250,0
annex_05_nairobi_city_council_0417,LR. 209/424 Jeevanjee Gardens,209/424,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Public Park; current use Public Park),City Council of Nairobi For 99 Year,City Council of Nairobi For 99 Year,Nairobi,3.94 Acres,Revoke any allocations,1,93,annex_05_nairobi_city_council.csv,,global,209/424,0
annex_05_nairobi_city_council_0418,LR. 209/6262,209/6262,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Highridge Dispensary),,,Nairobi,0.211,Revoke,1,94,annex_05_nairobi_city_council.csv,,global,209/6262,0
annex_05_nairobi_city_council_0419,LR. 209/6559/R City Park,209/6559/R,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Residential),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/6559/R,0
annex_05_nairobi_city_council_0420,Lr. 209/7127,209/7127,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Pumwani Security Compound For Central Mens Kitchen; current use Security For Mens),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,,global,209/7127,0
annex_05_nairobi_city_council_0421,LR. 209/73/11,209/73/11,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Residential),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/73/11,0
annex_05_nairobi_city_council_0422,LR. 209/73/4 Chiromo Rd,209/73/4,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Residential),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/73/4,0
annex_05_nairobi_city_council_0423,LR. 209/75/1,209/75/1,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve; current use Residential),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/75/1,0
annex_05_nairobi_city_council_0424,LR. 209/8407,209/8407,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Retail Market Parking Bay - Public Parking Space),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,,global,209/8407,0
annex_05_nairobi_city_council_0425,LR. 209/9070 Kigali Tubman,209/9070,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Kigali Curio Market; current use Jamia Mosque),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/9070,0
annex_05_nairobi_city_council_0426,LR. 209/9793 South B Zanzibar Road,209/9793,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Playground; current use Business cum residential),,,Nairobi,,Revoke,1,94,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,209/9793,0
annex_05_nairobi_city_council_0427,LR. 26476 Cf 236566 Kasarani Next to Icipe,26476,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Educational; current use Residential),,99 Years From 1.1.2002,Nairobi,0.0450 Ha,Revoke,1,95,annex_05_nairobi_city_council.csv,,global,26476,1
annex_05_nairobi_city_council_0428,LR. 32271/110 Pangani,32271/110,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Playground; current use Waste Paper Collection Centre),,,Nairobi,,Revoke,1,95,annex_05_nairobi_city_council.csv,,global,32271/110,0
annex_05_nairobi_city_council_0429,LR. 3271/92 Pangani,3271/92,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Playground; current use Business cum residential),,,Nairobi,,Revoke,1,95,annex_05_nairobi_city_council.csv,,global,3271/92,0
annex_05_nairobi_city_council_0430,LR. 36/1/177 Eastleigh Section,36/1/177,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Business cum residential),,,Nairobi,,Revoke,1,95,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,36/1/177,0
annex_05_nairobi_city_council_0431,LR. 36/VII/48 Eastleigh Section,36/VII/48,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Eastleigh Market Extension),,,Nairobi,1.129 Ha,Revoke,1,95,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_03_nairobi_bypasses_investigation.csv); also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,36/VII/48,1
annex_05_nairobi_city_council_0432,LR 6725/66-33 Ridgeway's,6725/66,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Residential),,,Nairobi,,Revoke,1,95,annex_05_nairobi_city_council.csv,,global,6725/66,1
annex_05_nairobi_city_council_0433,LR. 7785/Runda 1173,7785/Runda,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve Northern By Pass; current use Residential),237836,237836,Nairobi,0.913,Revoke,1,95,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_03_nairobi_bypasses_investigation.csv); also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,7785/Runda,1
annex_05_nairobi_city_council_0434,LR. 7785/1174 Runda,7785/1174,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve Northern By Pass; current use Residential),E & N Mathu 17.12.98 225164 LR 90248,E & N Mathu 17.12.98 225164 LR 90248,Nairobi,0.3999,Revoke,1,95,annex_05_nairobi_city_council.csv,,global,7785/1174,0
annex_05_nairobi_city_council_0435,LR. 7785/1175 Runda,7785/1175,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve Northern By Pass; current use Residential),Chapi Furniture's Ltd 17.12.98 226660 LR 90248,Chapi Furniture's Ltd 17.12.98 226660 LR 90248,Nairobi,0.3999,Revoke,1,96,annex_05_nairobi_city_council.csv,,global,7785/1175,0
annex_05_nairobi_city_council_0436,LR 7785/1177 Runda,7785/1177,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve Northern By Pass; current use Residential),Chapi Furniture's Ltd 17.12.98 226661 LR 90246,Chapi Furniture's Ltd 17.12.98 226661 LR 90246,Nairobi,0.3999,Revoke,1,96,annex_05_nairobi_city_council.csv,,global,7785/1177,0
annex_05_nairobi_city_council_0437,LR. 7785/1179 Runda Monir Chohan Northern By Pass,7785/1179,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve; current use Residential),17.12.98 225167 LR 86094,17.12.98 225167 LR 86094,Nairobi,0.3999,Revoke,1,96,annex_05_nairobi_city_council.csv,,global,7785/1179,0
annex_05_nairobi_city_council_0438,LR. 7785/1182 Runda Monir Chohan,7785/1182,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road Reserve Northern By Pass; current use Residential),17.12.98 22662,17.12.98 22662,Nairobi,0.3999,Revoke,1,96,annex_05_nairobi_city_council.csv,,global,7785/1182,0
annex_05_nairobi_city_council_0439,LR. 8285/161,8285/161,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Sewerage Works),,,Nairobi,,Revoke,1,96,annex_05_nairobi_city_council.csv,,global,8285/161,0
annex_05_nairobi_city_council_0440,LR. No 14620 Access to the Plot Karen,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Road; current use Residential),City Council of Nairobi,,Nairobi,,Revoke,1,96,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_03_nairobi_bypasses_investigation.csv); also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),none,"LR. No 14620 Access to the Plot Karen, Nairobi",1
annex_05_nairobi_city_council_0441,Lr. No.,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Ngara Health Centre And Day Nursery),,,Nairobi,,Revoke,1,96,annex_05_nairobi_city_council.csv,,none,"Lr. No., Nairobi",1
annex_05_nairobi_city_council_0442,LR.209/3271/92 Cf 176859 Open Space Pangani,209/3271/92,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space; current use Residential),,,Nairobi,0.2 Ha,Revoke,1,97,annex_05_nairobi_city_council.csv,,global,209/3271/92,0
annex_05_nairobi_city_council_0443,LR. 209/8410,209/8410,lr,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Country Bus Vehicle Pound),,,Nairobi,3.7836 Ha,Revoke,1,97,annex_05_nairobi_city_council.csv,,global,209/8410,0
annex_05_nairobi_city_council_0444,Marble Arch Hotel,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Public Toilet),,,Nairobi,,Revoke,1,97,annex_05_nairobi_city_council.csv,,none,"Marble Arch Hotel, Nairobi",1
annex_05_nairobi_city_council_0445,Meru Road Duty Houses (2) Elizabeth Mwikali & Other,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Health Centre),,,Nairobi,0.0977 Ha,Revoke,1,97,annex_05_nairobi_city_council.csv,,none,"Meru Road Duty Houses (2) Elizabeth Mwikali & Other, Nairobi",1
annex_05_nairobi_city_council_0446,Miotoni Road,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Borehole; current use Borehole),,,Nairobi,,Revoke,1,97,annex_05_nairobi_city_council.csv,,none,"Miotoni Road, Nairobi",1
annex_05_nairobi_city_council_0447,Mombasa Road,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Tank Depot; current use Tank Depot),Several Allottees,Several Individuals,Nairobi,,Revoke,1,97,annex_05_nairobi_city_council.csv,,none,"Mombasa Road, Nairobi",1
annex_05_nairobi_city_council_0448,Mountain View,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Source of Nbi River; current use Residential),,,Nairobi,,Revoke,1,97,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),none,"Mountain View, Nairobi",1
annex_05_nairobi_city_council_0449,Mukinduri Borehole Mukinduri Road off Forest Bridge,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Borehole; current use Borehole),,,Nairobi,,Revoke,1,97,annex_05_nairobi_city_council.csv,,none,"Mukinduri Borehole Mukinduri Road off Forest Bridge, Nairobi",1
annex_05_nairobi_city_council_0450,Mukuru Kwa Njenga,,unknown,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Air Market Toilets & Parking rea; current use Business cum residential),,,Nairobi,1.5 Acres,Revoke,1,98,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),none,"Mukuru Kwa Njenga, Nairobi",1
annex_05_nairobi_city_council_0451,Nairobi/Block 90/306 Loresho,Nairobi/Block 90/306 Loresho,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Police Station; current use Residential),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 90/306 Loresho,0
annex_05_nairobi_city_council_0452,Nairobi/Block 90/307,Nairobi/Block 90/307,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Nursery School; current use Residential),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 90/307,0
annex_05_nairobi_city_council_0453,Nairobi/Block 75/1046 Buruburu,Nairobi/Block 75/1046 Buruburu,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Cinema Car Park; current use B P Petrol Service Station),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 75/1046 Buruburu,0
annex_05_nairobi_city_council_0454,Nairobi/Block 75/1047 Buruburu,Nairobi/Block 75/1047 Buruburu,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Residential),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 75/1047 Buruburu,0
annex_05_nairobi_city_council_0455,Nairobi/Block 75/1058,Nairobi/Block 75/1058,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Buruburu Post office; current use Petrol Service Station),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 75/1058,0
annex_05_nairobi_city_council_0456,Nairobi/Block 75/1059,Nairobi/Block 75/1059,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Buruburu Road Reserve; current use Kenol Petro Service Station),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 75/1059,0
annex_05_nairobi_city_council_0457,Nairobi/Block 78/894,Nairobi/Block 78/894,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Buruburu Road Reserve; current use Business cum residential),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 78/894,0
annex_05_nairobi_city_council_0458,Nairobi Block 93/1428,NAIROBI::Block 93/1428,block,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Business cum residential),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),local,Nairobi Block 93/1428,0
annex_05_nairobi_city_council_0459,Nairobi Block 107/384,NAIROBI::Block 107/384,block,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Community Centre; current use Religious),,,Nairobi,,Revoke,1,98,annex_05_nairobi_city_council.csv,,local,Nairobi Block 107/384,0
annex_05_nairobi_city_council_0460,Nairobi/Block 37/55 60801 City Park,Nairobi/Block 37/55 60801 City Park,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Recreation; current use Business cum residential),,Typhosa M. Mwereira,Nairobi,1.067 Acres,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 37/55 60801 City Park,0
annex_05_nairobi_city_council_0461,Nairobi/Block 90/229 Loresho,Nairobi/Block 90/229 Loresho,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Water Reservoir; current use Business cum residential),,,Nairobi,,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 90/229 Loresho,0
annex_05_nairobi_city_council_0462,Nairobi/Block 103/103 & 95 South Realty Mugoya,Nairobi/Block 103/103 & 95 South Realty Mugoya,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Play Grounds; current use Residential),,,Nairobi,,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 103/103 & 95 South Realty Mugoya,0
annex_05_nairobi_city_council_0463,Nairobi/Block 37/59 No File Noted City Park,Nairobi/Block 37/59 No File Noted City Park,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Recreation; current use Residential),,,Nairobi,,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 37/59 No File Noted City Park,0
annex_05_nairobi_city_council_0464,Nairobi/Block 37/61 No File Noted City park,Nairobi/Block 37/61 No File Noted City park,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Recreation; current use Residential),,,Nairobi,,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 37/61 No File Noted City park,0
annex_05_nairobi_city_council_0465,Nairobi/Block 60/493 Southlands,Nairobi/Block 60/493 Southlands,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Residential),,,Nairobi,,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/493 Southlands,0
annex_05_nairobi_city_council_0466,Nairobi/Block 61/715 Kibera Karanja Rd,Nairobi/Block 61/715 Kibera Karanja Rd,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Parking Space & Way Leave; current use Residential),,,Nairobi,,Revoke,1,99,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 61/715 Kibera Karanja Rd,0
annex_05_nairobi_city_council_0467,Nairobi/Block 72/2271 Lang'ata Cf 111209 Cf 7009/IV/62,Nairobi/Block 72/2271 Lang'ata Cf 111209 Cf 7009/IV/62,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Market Space. See Pdp 42.8.80. By Ohas; current use Business cum residential),,,Nairobi,0.3300,Revoke,1,100,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 72/2271 Lang'ata Cf 111209 Cf 7009/IV/62,0
annex_05_nairobi_city_council_0468,Nairobi/Block 72/2272,Nairobi/Block 72/2272,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Social Centre; current use Business cum residential),Joseph Waiharo Kuna P.O.Box 110 Ngara 4.12.2000,Joseph Waiharo Kuna P.O.Box 110 Ngara 4.12.2000,Nairobi,0.7710,Revoke,1,100,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 72/2272,0
annex_05_nairobi_city_council_0469,Nairobi/Block 72/2919 Southlands,Nairobi/Block 72/2919 Southlands,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space; current use Business cum residential),,,Nairobi,,Revoke,1,100,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 72/2919 Southlands,0
annex_05_nairobi_city_council_0470,Nairobi/Block 72/2932 400/44 City Council File cop/Fp/453,Nairobi/Block 72/2932 400/44 City Council File cop/Fp/453,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Market & Public Parking; current use Business cum residential),,,Nairobi,,Revoke,1,100,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 72/2932 400/44 City Council File cop/Fp/453,1
annex_05_nairobi_city_council_0471,Nairobi/Block 72/2933 Cf 111209/47 Cf 700009/IV/62 dated 13/02/03,Nairobi/Block 72/2933 Cf 111209/47 Cf 700009/IV/62 dated 13/02/03,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Market & Public Parking; current use Business cum residential),,,Nairobi,,Revoke,1,100,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 72/2933 Cf 111209/47 Cf 700009/IV/62 dated 13/02/03,1
annex_05_nairobi_city_council_0472,Nairobi/Block 72/2934 Cf 724301/IX/229 A City Council pdp/Fp/453,Nairobi/Block 72/2934 Cf 724301/IX/229 A City Council pdp/Fp/453,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (current use Business cum residential),,,Nairobi,,Revoke,1,101,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 72/2934 Cf 724301/IX/229 A City Council pdp/Fp/453,0
annex_05_nairobi_city_council_0473,Nairobi/Block 72/2934 Mlg 11426/XII Langata,Nairobi/Block 72/2934 Mlg 11426/XII Langata,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Market & Public Parking; current use Business cum residential),,,Nairobi,,Revoke,1,101,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 72/2934 Mlg 11426/XII Langata,0
annex_05_nairobi_city_council_0474,Nairobi/Block 72/2937 Nbi CC pdp/Fp/3957/P to/Bi dated 15/05/2002,Nairobi/Block 72/2937 Nbi CC pdp/Fp/3957/P to/Bi dated 15/05/2002,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Market & Public Parking; current use Business cum residential),,,Nairobi,,Revoke,1,101,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 72/2937 Nbi CC pdp/Fp/3957/P to/Bi dated 15/05/2002,1
annex_05_nairobi_city_council_0475,Nairobi/Block 72/2938,Nairobi/Block 72/2938,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Market & Public Parking; current use Business cum residential),,,Nairobi,,Revoke,1,101,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 72/2938,0
annex_05_nairobi_city_council_0476,Nairobi/Block 72/449-465 Lang'ata Otiende,Nairobi/Block 72/449-465 Lang'ata Otiende,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Dispensary Church; current use Residential),,,Nairobi,,Revoke,1,101,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 72/449-465 Lang'ata Otiende,1
annex_05_nairobi_city_council_0477,Nairobi/Block 90/242 Loresho,Nairobi/Block 90/242 Loresho,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space; current use Hospital Residential),,,Nairobi,,Revoke,1,102,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 90/242 Loresho,0
annex_05_nairobi_city_council_0478,Nairobi/Block 90/558 Loresho,Nairobi/Block 90/558 Loresho,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Parking Space; current use Business cum residential),,,Nairobi,,Revoke,1,102,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 90/558 Loresho,0
annex_05_nairobi_city_council_0479,Nairobi/Block 90/113 Loresho,Nairobi/Block 90/113 Loresho,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space; current use Residential),,,Nairobi,,Revoke,1,102,annex_05_nairobi_city_council.csv,also flagged for investigation (annex_06_nairobi_illegally_allocated.csv),global,Nairobi/Block 90/113 Loresho,0
annex_05_nairobi_city_council_0480,Nairobi/Block 60/473 Oteinde,Nairobi/Block 60/473 Oteinde,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),,,Nairobi,,Revoke,1,102,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/473 Oteinde,0
annex_05_nairobi_city_council_0481,Nairobi/Block 60/475 Cf 158610 Langata,Nairobi/Block 60/475 Cf 158610 Langata,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),Richard Ethan Ndubai & Bilha Wanjiku Ndubai Box 34625 Nairobi,O.N. Ireri,Nairobi,0.0219,Revoke,1,102,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/475 Cf 158610 Langata,0
annex_05_nairobi_city_council_0482,Nairobi/Block 60/477 Cf 168612 Oteinde,Nairobi/Block 60/477 Cf 168612 Oteinde,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),Richard Ethan Ndubai & Bilha Wanjiku Ndubai Box 34625 Nairobi,O.N. Ireri,Nairobi,0.0231,Revoke,1,102,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/477 Cf 168612 Oteinde,0
annex_05_nairobi_city_council_0483,Nairobi/Block 60/478 Cf 158613 Oteinde,Nairobi/Block 60/478 Cf 158613 Oteinde,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),Richard Ethan Ndubai & Bilha Wanjiku Ndubai Box 34625 Nairobi,O.N. Ireri,Nairobi,0.0241,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/478 Cf 158613 Oteinde,0
annex_05_nairobi_city_council_0484,Nairobi/Block 60/492,Nairobi/Block 60/492,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),,,Nairobi,0.0600,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/492,0
annex_05_nairobi_city_council_0485,Nairobi/Block 60/495,Nairobi/Block 60/495,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),National Housing Corporation,National Housing Corporation,Nairobi,,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/495,0
annex_05_nairobi_city_council_0486,Nairobi/Block 60/468 Cf 191047 Otiende,Nairobi/Block 60/468 Cf 191047 Otiende,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),Permanent Secretary Treasury,Permanent Secretary Treasury,Nairobi,1.3000,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/468 Cf 191047 Otiende,0
annex_05_nairobi_city_council_0487,Nairobi/Block 60/486 File Not Noted,Nairobi/Block 60/486 File Not Noted,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),National Housing Corporation,National Housing Corporation,Nairobi,,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/486 File Not Noted,0
annex_05_nairobi_city_council_0488,Nairobi/Block 60/489,Nairobi/Block 60/489,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),Nelson N Kivuvani N,,Nairobi,,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/489,0
annex_05_nairobi_city_council_0489,Nairobi/Block 60/490,Nairobi/Block 60/490,title,irregular_municipal_allocation,Irregular allocation of public land (Nairobi) (reserved as Open Space/Children Play Ground; current use Residential),,,Nairobi,,Revoke,1,103,annex_05_nairobi_city_council.csv,,global,Nairobi/Block 60/490,0
